"Codigo";"Titulo";"Autor";"Editor";"Proveedor";"Tema";"COLECCION";"Cod.Barra";"ISBN";"Ubicacion";"Deposito";"Repos.";"Cant.Propio";"Cant.Terceros";"Cant.Reservados";"Cant.Total";"Ultima Venta";"Dep 1";"Dep 2";"Dep 3";"Dep 4";"Dep 5";"Dep 6";"Dep 7";"Dep 8";"Dep 9";"Dep 10";"Dep 11 Con";"PVP";"Accesorios";"Codigo Prov";""                                                                                                                                                                                              
9789501293098;"NIÑO DEL DIBUJO,EL                                ";"RODULFO,M.          ";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501293098;"9789501293098";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"04/02/2020";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   740.00;"NO DEFINIDO ";"             ";" "             
9789501293067;"NIÑO EN ANALISIS Y LAS INTERVENCIONES DEL ANALISTA";"FLESLER,A.          ";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501293067;"9789501293067";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"31/08/2019";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   740.00;"NO DEFINIDO ";"             ";" "             
0009500383905;"NIÑO EN LA CIUDAD, EL                             ";"TONUCCI, F          ";"LOSADA              ";"LOSADA S.A.         ";"PEDAGOGIA           ";"ML                  ";09789500383905;"9789500383905";"                   ";"TODOS               ";               0;             15 ;               0;               0;             15 ;"02/03/2018";      15;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
9788474320015;"NIÑO FELIZ, EL SU CLAVE PSICOLOGICA               ";"BRIGGS, D           ";"GEDISA              ";"EDITORIAL CELTIA S.A";"PSICOLOGIA Y PSICOAN";"ML                  ";09788474320015;"9788474320015";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"12/08/2019";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1223.00;"NO DEFINIDO ";"             ";" "             
9789874164438;"NIÑO ORUGA                                        ";"MANCINI, PEDRO      ";"HOTEL DE LAS IDEAS  ";"HOTEL DE LAS IDEAS  ";"HISTORIETAS/COMICS  ";"ML                  ";09789874164438;"9789874164438";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"00/00/0000";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
0000000030133;"NIÑO QUE ENLOQUECIO DE AMOR/L *207*               ";"BARRIOS, E.         ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA LATINOAME";"ML                  ";09789500308205;"9789500308205";"                   ";"TODOS               ";               0;             11 ;               0;               0;             11 ;"30/11/2013";       6;       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9788436825688;"NIÑO QUE NO SONRIE, EL                            ";"MENDEZ, FRANCISCO   ";"PIRAMIDE            ";"LOSADA S.A.         ";"PSICOLOGIA Y PSICOAN";"ML                  ";09788436825688;"9788436825688";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"30/10/2018";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2900.00;"NO DEFINIDO ";"             ";" "             
9788491046721;"NIÑO QUE QUERIA CONSTRUIR SU MUNDO, EL            ";"STUART KEITH        ";"ALIANZA EDITORIAL   ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788491046721;"9788491046721";"                   ";"TODOS               ";               0;             12 ;               0;               0;             12 ;"07/06/2021";      12;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2640.00;"NO DEFINIDO ";"             ";" "             
9789501240917;"NIÑO RETARDADO Y SU MADRE, EL                     ";"MANNONI, MAUD       ";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501240917;"9789501240917";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"02/08/2019";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1210.00;"NO DEFINIDO ";"             ";" "             
9789501202304;"NIÑO RETARDADO Y SU MADRE,EL                      ";"MANNONI,M.          ";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501202304;"9789501202304";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"05/03/2021";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   740.00;"NO DEFINIDO ";"             ";" "             
0009500383912;"NIÑO SE HACE                                      ";"TONUCCI, F          ";"LOSADA              ";"LOSADA S.A.         ";"EDUCACION           ";"ML                  ";09789500383912;"9789500383912";"                   ";"TODOS               ";               0;             16 ;               0;               0;             16 ;"16/01/2019";      16;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   950.00;"NO DEFINIDO ";"             ";" "             
0009500383936;"NIÑO SE NACE                                      ";"TONUCCI, F          ";"LOSADA              ";"LOSADA S.A.         ";"EDUCACION           ";"ML                  ";09789500383936;"9789500383936";"                   ";"TODOS               ";               0;              8 ;               0;               0;              8 ;"16/09/2018";       8;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   950.00;"NO DEFINIDO ";"             ";" "             
9788417177171;"NIÑO Y LOS SORTILEGIOS MUSICA PARA NIÑOS, EL      ";"RAVEL, M            ";"ADE                 ";"LOSADA S.A.         ";"LITERATURA INFANTIL ";"ML                  ";09788417177171;"9788417177171";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   300.00;"NO DEFINIDO ";"             ";" "             
9788477827481;"NIÑOS                                             ";"RUBIO/RODES         ";"LUNEWERG            ";"LOSADA S.A.         ";"PEDAGOGIA           ";"ML                  ";09788477827481;"9788477827481";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3800.00;"NO DEFINIDO ";"             ";" "             
9789501201185;"NIÑOS EN ANALISIS PRESENTACIONES CLINICAS         ";"FLESLER             ";"PAIDOS              ";"PLANETA ARGENTINA S.";"LITERATURA UNIVERSAL";"ML                  ";09789501201185;"9789501201185";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"18/07/2019";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1310.00;"NO DEFINIDO ";"             ";" "             
9789502326399;"NIÑOS NIÑAS Y ADOLESCENTES                        ";"LENTA, MARIA M      ";"EUDEBA              ";"EUDEBA              ";"PSICOLOGIA Y PSICOAN";"ML                  ";09789502326399;"9789502326399";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"03/03/2020";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   938.00;"NO DEFINIDO ";"             ";" "             
9788489384538;"NIÑOS Y NIÑAS ETERNAMENTE                         ";"LURIE, A            ";"                    ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788489384538;"9788489384538";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2490.00;"NO DEFINIDO ";"             ";" "             
9789873987380;"NO DERRAMES TUS LAGRIMAS POR NADIE QUE..          ";"PRON, PATRICIO      ";"SUDAMERICANA        ";"RANDOM HOUSE        ";"IMPORTACION         ";"ML                  ";09789873987380;"9789873987380";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"00/00/0000";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1549.00;"NO DEFINIDO ";"             ";" "             
9788498411423;"NO DIGAS NOCHE                                    ";"OZ, A.              ";"SIRUELA             ";"GRUPAL              ";"NOVELAS             ";"ML                  ";09788498411423;"9788498411423";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2800.00;"NO DEFINIDO ";"             ";" "             
9789877691207;"NO ES UN RIO                                      ";"ALMADA, SELVA       ";"RANDOM HOUSE        ";"RANDOM HOUSE        ";"LITERATURA ARGENTINA";"ML                  ";09789877691207;"9789877691207";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"24/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1149.00;"NO DEFINIDO ";"             ";" "             
0000847738763;"NO HAY HUMO SIN FREUD                             ";"GRIMBERT, P.        ";"SINTESIS            ";"LOSADA S.A.         ";"PSICOLOGIA Y PSICOAN";"ML                  ";09788477387633;"9788477387633";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"19/06/2017";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   980.00;"NO DEFINIDO ";"             ";" "             
9789871622900;"NO HAY MANERA DE ESCAPAR                          ";"VIAN, BORIS         ";"CAJA NEGRA EDITORA  ";"COMA CUATRO         ";"ENSAYO/CRIT.LIT.    ";"ML                  ";09789871622900;"9789871622900";"                   ";"TODOS               ";               0;               0;              5 ;               0;              5 ;"29/03/2021";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789500398961;"NO HAY PUERTA                                     ";"WOLFE THOMAS        ";"LOSADA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09789500398961;"9789500398961";"                   ";"TODOS               ";               0;             13 ;               0;               0;             13 ;"11/05/2021";      13;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789501257007;"NO LOGO                                           ";"KLEIN               ";"PAIDOS              ";"PLANETA ARGENTINA S.";"LITERATURA UNIVERSAL";"ML                  ";09789501257007;"9789501257007";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"11/03/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1820.00;"NO DEFINIDO ";"             ";" "             
9786078683222;"NO MATARAS COCINA VEGANA                          ";"REINAS Y REPOLLOS   ";"AKAL                ";"AKAL                ";"COCINA, GASTRONOMIA ";"ML                  ";09786078683222;"9786078683222";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"00/00/0000";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2530.00;"NO DEFINIDO ";"             ";" "             
9789504973799;"NO ME CORTEN EL PIE                               ";"HERBELLA, JUAN M.   ";"PLANETA ARGENTINA   ";"PLANETA ARGENTINA S.";"DEPORTES            ";"ML                  ";09789504973799;"9789504973799";"                   ";"TODOS               ";               0;               0;              5 ;               0;              5 ;"00/00/0000";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1650.00;"NO DEFINIDO ";"             ";" "             
9789500765169;"NO NO ESTA BIEN ESTA MAL                          ";"KORNBLIHTT, ALBERTO ";"SUDAMERICANA        ";"RANDOM HOUSE        ";"BIOGRAFIAS Y AUTOBIO";"ML                  ";09789500765169;"9789500765169";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"10/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1149.00;"NO DEFINIDO ";"             ";" "             
0008424918286;"NO PUDIMOS ESCAPAR                                ";"ESCOLAR SOBRINO     ";"GREDOS              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788424918286;"9788424918286";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"03/11/2011";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2420.00;"NO DEFINIDO ";"             ";" "             
9789874027276;"NO SE VUELVE LOCO EL QUE QUIERE                   ";"CASTANET, HERVE     ";"UNSAM               ";"CONTINENTE S.R.L.   ";"PSICOLOGIA Y PSICOAN";"ML                  ";09789874027276;"9789874027276";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"10/03/2018";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   920.00;"NO DEFINIDO ";"             ";" "             
9789500398251;"NO SOBRE RUISEÑORES - 70 ANIV                     ";"WILLIAMS, T         ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500398251;"9789500398251";"                   ";"TODOS               ";               0;             12 ;               0;               0;             12 ;"02/12/2020";      12;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
9789876282710;"NO SOLO ES AMOR MADRE                             ";"JINKIS              ";"EDHASA              ";"RIVERSIDE AGENCY S.A";"LITERATURA UNIVERSAL";"ML                  ";09789876282710;"9789876282710";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"04/11/2018";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1295.00;"NO DEFINIDO ";"             ";" "             
0000987933440;"NO TE FIES DE MI SI EL CORAZON TE FALLA           ";"SGUIGLIA, EDUARDO   ";"NORMA               ";"DISTAL S.R.L.       ";"NOVELAS             ";"ML                  ";09789879334409;"9789879334409";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"18/12/1999";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   890.00;"NO DEFINIDO ";"             ";" "             
0009500363464;"NO TE VAYAS CON AMOR O SIN EL/L Y OTROS           ";"BRISKI, N           ";"LOSADA              ";"LOSADA S.A.         ";"TEATRO              ";"ML                  ";09789500363464;"9789500363464";"                   ";"TODOS               ";               0;             14 ;               0;               0;             14 ;"19/07/2021";      14;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789876292559;"NOBLEZA DE ESTADO, LA                             ";"BOUDIEU             ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"SOCIOLOGIA          ";"ML                  ";09789876292559;"9789876292559";"                   ";"TODOS               ";               0;             20 ;               0;               0;             20 ;"01/07/2019";      20;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2500.00;"NO DEFINIDO ";"             ";" "             
0009500307123;"NOCHE DE LA IGUANA/L *714*                        ";"WILLIAMS, T         ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500307123;"9789500307123";"                   ";"TODOS               ";               0;             19 ;               0;               0;             19 ;"26/03/2021";      19;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
9788420651569;"NOCHE DE LA MARIPOSA DORADA, LA                   ";"ALI, TARIQ          ";"ALIANZA EDITORIAL   ";"LOSADA S.A.         ";"NOVELAS             ";"ML                  ";09788420651569;"9788420651569";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3360.00;"NO DEFINIDO ";"             ";" "             
9789506444037;"NOCHE DE LUNA LARGA                               ";"CASAÑAS, GLORIA     ";"PLAZA & JANES ARGENT";"RANDOM HOUSE        ";"LITERATURA ARGENTINA";"ML                  ";09789506444037;"9789506444037";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"29/01/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1799.00;"NO DEFINIDO ";"             ";" "             
0008498340051;"NOCHE DE REYES                                    ";"SHAKESPEARE         ";"LOSADA              ";"LOSADA S.A.         ";"TEATRO              ";"ML                  ";09788493351014;"9788493351014";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"30/03/2016";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   500.00;"NO DEFINIDO ";"             ";" "             
0000000030385;"NOCHE DE REYES/L   *500*                          ";"SHAKESPEARE, W.     ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500303859;"9789500303859";"                   ";"TODOS               ";               0;             12 ;               0;               0;             12 ;"10/05/2021";      12;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
9788412199062;"NOCHE DEL DRAGON, LA                              ";"KAGAWA, JULIE       ";"                    ";"EDICIONES OCEANO S.A";"LITERATURA UNIVERSAL";"ML                  ";09788412199062;"9788412199062";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1990.00;"NO DEFINIDO ";"             ";" "             
9788498954296;"NOCHE FIEL Y VIRTUOSA                             ";"GLUCK, LOUISE       ";"VISOR               ";"CONTINENTE S.R.L.   ";"POESIA              ";"ML                  ";09788498954296;"9788498954296";"                   ";"TODOS               ";               0;               0;             10 ;               0;             10 ;"00/00/0000";      10;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1647.00;"NO DEFINIDO ";"             ";" "             
0008477020175;"NOCHES LUGUBRES                                   ";"SASTRE,  ALFONSO    ";"VALDEMAR            ";"DISTRIBUCIONES AMERI";"CUENTOS             ";"ML                  ";00008477020175;"8477020175   ";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1690.00;"NO DEFINIDO ";"             ";" "             
9789875748675;"NOCION DE SCIENTIA EN TOMAS DE AQUINO,LA          ";"MENDOZA, JOSE       ";"PROMETEO            ";"PROMETEO LIBROS     ";"FILOSOFIA           ";"ML                  ";09789875748675;"9789875748675";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"05/12/2019";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1290.00;"NO DEFINIDO ";"             ";" "             
9788433924933;"NOMBRE FALSO                                      ";"PIGLIA, R           ";"ANAGRAMA            ";"RIVERSIDE AGENCY S.A";"LITERATURA UNIVERSAL";"ML                  ";09788433924933;"9788433924933";"                   ";"TODOS               ";               0;              6 ;               0;               0;              6 ;"07/07/2021";       6;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1395.00;"NO DEFINIDO ";"             ";" "             
9788417517229;"NOMBRES DE LA COSAS,LOS                           ";"PEYROU,M.           ";"SIRUELA             ";"GRUPAL              ";"CUENTOS             ";"ML                  ";09788417517229;"9788417517229";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2400.00;"NO DEFINIDO ";"             ";" "             
0009500394185;"NOMBRES DIVINOS, LOS/L (OMP)                      ";"DIONISIO AREOPAGITA ";"LOSADA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09789500394185;"9789500394185";"                   ";"TODOS               ";               0;             13 ;              2 ;               0;             15 ;"25/06/2021";      15;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1400.00;"NO DEFINIDO ";"             ";" "             
9789874164483;"NONI Y EL COMPLOT DE LAS FLORES                   ";"OTERO, SOL          ";"HOTEL DE LAS IDEAS  ";"HOTEL DE LAS IDEAS  ";"HISTORIETAS/COMICS  ";"ML                  ";09789874164483;"9789874164483";"                   ";"TODOS               ";               0;               0;              5 ;               0;              5 ;"00/00/0000";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   880.00;"NO DEFINIDO ";"             ";" "             
9788430602674;"NORBERTO BOBBIO AUTOBIOGRAFIA                     ";"BOBBIO, NORBERTO    ";"AGUILAR             ";"PUGLIARELLO VITO LUJ";"BIOGRAFIAS Y AUTOBIO";"ML                  ";09788430602674;"9788430602674";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"24/02/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2210.00;"NO DEFINIDO ";"             ";" "             
0000002067039;"NORMA Y FORMA                  *39*               ";"GOMBRICH, ERNST     ";"ALIANZA EDITORIAL   ";"DISTRIBUCIONES AMERI";"GUIAS VARIAS        ";"ML                  ";00008420670391;"8420670391   ";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"17/09/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3657.00;"NO DEFINIDO ";"             ";" "             
0008471148528;"NORMAS DE CALIDAD DE ALIMENTOS Y BEBIDAS          ";"MADRID VICENTE/CENZA";"MP EDICIONES S.A.   ";"CUSPIDE             ";"CRITICA LITERARIA   ";"ML                  ";09788471148520;"9788471148520";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"14/01/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3200.00;"NO DEFINIDO ";"             ";" "             
9789870427391;"NORMAS DE CESAR MILLAN, LAS                       ";"MILLAN              ";"AGUILAR             ";"RANDOM HOUSE        ";"ANIMALES            ";"ML                  ";09789870427391;"9789870427391";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"05/04/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3200.00;"NO DEFINIDO ";"             ";" "             
0000968120994;"NORTE Y SUR LA NARRATIVA RIOPLATENSE              ";"CORRAL, ROSE        ";"                    ";"LOSADA S.A.         ";"CRITICA LITERARIA   ";"ML                  ";09789681209940;"9789681209940";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1790.00;"NO DEFINIDO ";"             ";" "             
9789874164223;"NORTON GUTIERREZ Y EL EXPERIMENTO DEL PROFESOR MAG";"SAENZ VALIENTE, JUAN";"HOTEL DE LAS IDEAS  ";"HOTEL DE LAS IDEAS  ";"HISTORIETAS/COMICS  ";"ML                  ";09789874164223;"9789874164223";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   790.00;"NO DEFINIDO ";"             ";" "             
9788446026723;"NOSOTROS                                          ";"ZAMIATAN, EVGUENI   ";"AKAL                ";"AKAL                ";"LITERATURA UNIVERSAL";"ML                  ";09788446026723;"9788446026723";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"09/06/2019";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2010.00;"NO DEFINIDO ";"             ";" "             
9789873650543;"NOSOTROS CAMINAMOS EN SUEÑOS                      ";"PRON, P             ";"RANDOM HOUSE        ";"RANDOM HOUSE        ";"LITERATURA UNIVERSAL";"ML                  ";09789873650543;"9789873650543";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"02/12/2014";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1149.00;"NO DEFINIDO ";"             ";" "             
9789876706476;"NOSOTROS LOS CASERTA                              ";"VENTURINI, AURORA   ";"TUSQUETS            ";"PLANETA ARGENTINA S.";"LITERATURA ARGENTINA";"ML                  ";09789876706476;"9789876706476";"                   ";"TODOS               ";               0;               0;              8 ;               0;              8 ;"00/00/0000";       8;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1330.00;"NO DEFINIDO ";"             ";" "             
0008498920789;"NOSOTROS LOS CATAROS                              ";"ROQUEBERT, MICHEL   ";"CRITICA             ";"PLANETA ARGENTINA S.";"HISTORIA            ";"ML                  ";09788498920789;"9788498920789";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"29/09/2015";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2310.00;"NO DEFINIDO ";"             ";" "             
9788481629538;"NOSOTROS LOS GATOS                                ";"NATOLI, EUGENIA     ";"ANAYA               ";"LOSADA S.A.         ";"ANIMALES            ";"ML                  ";09788481629538;"9788481629538";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2640.00;"NO DEFINIDO ";"             ";" "             
9788481629545;"NOSOTROS LOS PERROS                               ";"ANDREOLI            ";"ANAYA               ";"LOSADA S.A.         ";"ANIMALES            ";"ML                  ";09788481629545;"9788481629545";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2640.00;"NO DEFINIDO ";"             ";" "             
9789682316555;"NOSOTROS Y LOS OTROS                              ";"TODOROV, T          ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"LITERATURA UNIVERSAL";"ML                  ";09789682316555;"9789682316555";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"18/04/2017";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2500.00;"NO DEFINIDO ";"             ";" "             
9789876580731;"NOSOTROS,LOS CASERTA                              ";"VENTURINI,A.        ";"MONDADORI ESPA¥A    ";"RANDOM HOUSE        ";"LITERATURA ARGENTINA";"ML                  ";09789876580731;"9789876580731";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"01/12/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   979.00;"NO DEFINIDO ";"             ";" "             
9788417860219;"NOSTALGIA POR LO PARTICULAR                       ";"MURDOCH, I.         ";"SIRUELA             ";"GRUPAL              ";"ENSAYO/CRIT.LIT.    ";"ML                  ";09788417860219;"9788417860219";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"00/00/0000";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3000.00;"NO DEFINIDO ";"             ";" "             
9788430953165;"NOTAS DE UN METODO                                ";"ZAMBRANO            ";"TECNOS              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788430953165;"9788430953165";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"26/04/2021";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2800.00;"NO DEFINIDO ";"             ";" "             
9781920888121;"NOTAS DE VIAJE DIARIO EN MOTOCICLETA              ";"GUEVARA, E          ";"VARIOS              ";"DISTAL S.R.L.       ";"HIST. DE AM. LAT.   ";"ML                  ";09781920888121;"9781920888121";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"16/12/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
9788493996390;"NOTAS DE VIAJE POR AMERICA DEL SUR                ";"CLEMENCEAU, GEORGES ";"CLARIDAD            ";"HELIASTA S.R.L.     ";"HISTORIA            ";"ML                  ";09788493996390;"9788493996390";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"17/02/2016";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   990.00;"NO DEFINIDO ";"             ";" "             
9910000001280;"NOTAS SOBRE LA EXPERIENCIA POETICA                ";"GIRRI, ALBERTO      ";"LOSADA              ";"LOSADA S.A.         ";"POESIA              ";"ML                  ";00000000000000;"950035375X   ";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"07/06/2012";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   700.00;"NO DEFINIDO ";"             ";" "             
9788446016717;"NOTAS SOBRE LITERATURA                            ";"ADORNO              ";"AKAL                ";"AKAL                ";"LITERATURA UNIVERSAL";"ML                  ";09788446016717;"9788446016717";"                   ";"TODOS               ";               0;              1 ;              2 ;               0;              3 ;"20/11/2020";       2;       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3520.00;"NO DEFINIDO ";"             ";" "             
9786071611857;"NOTICIAS DEL IMPERIO                              ";"DEL PASO, F         ";"FONDO DE CULTURA ECO";"FONDO DE CULTURA ECO";"HISTORIA            ";"ML                  ";09786071611857;"9786071611857";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"21/03/2017";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2200.00;"NO DEFINIDO ";"             ";" "             
